modeling_row_id,sentiment_negative,sentiment_neutral,sentiment_positive
700,0.8248859,0.14759749,0.02751661
701,0.40458933,0.39738852,0.19802214
702,0.7381204,0.2281798,0.03369987
703,0.12328163,0.7678786,0.10883984
704,0.15354796,0.39434704,0.45210493
705,0.12087134,0.47394583,0.40518287
706,0.78463256,0.1843883,0.030979147
707,0.29538974,0.6447593,0.059851
708,0.8261269,0.1512623,0.02261088
709,0.7920978,0.1829066,0.0249956
710,0.34637153,0.6115639,0.042064603
711,0.2800903,0.48082247,0.23908713
712,0.11115409,0.34546146,0.5433845
713,0.22611098,0.38274065,0.3911484
714,0.21840802,0.6247076,0.15688437
715,0.6235086,0.24792677,0.12856472
716,0.40634567,0.4553909,0.1382634
717,0.61742145,0.359779,0.02279958
718,0.47890297,0.3698953,0.15120175
719,0.12296465,0.5670465,0.3099888
720,0.56930363,0.3480104,0.082685955
721,0.6591711,0.27641007,0.06441882
722,0.12723155,0.45554912,0.41721937
723,0.2666286,0.4039275,0.3294439
724,0.32890505,0.37675124,0.2943437
725,0.5720674,0.33949047,0.08844222
726,0.86818826,0.1088641,0.022947552
727,0.5935231,0.35589775,0.050579216
728,0.08210449,0.20536302,0.7125325
729,0.8002625,0.16745147,0.032285962
730,0.12952043,0.7339358,0.13654372
731,0.1276335,0.3159706,0.5563959
732,0.158705,0.76792544,0.07336952
733,0.87945616,0.105120756,0.015423163
734,0.10470102,0.8225279,0.072771095
735,0.17530733,0.6662679,0.15842482
736,0.75137734,0.21233031,0.036292393
737,0.7913634,0.1831151,0.025521489
738,0.15644483,0.4105753,0.4329799
739,0.21525344,0.67485803,0.109888464
740,0.09235823,0.5105348,0.39710692
741,0.6694347,0.24935766,0.08120758
742,0.32375196,0.63992757,0.036320504
743,0.10094352,0.4141447,0.48491177
744,0.17857338,0.7315848,0.08984183
745,0.8544091,0.11921299,0.026377881
746,0.5280478,0.43458942,0.037362795
747,0.11784697,0.55612606,0.32602698
748,0.43682605,0.46175444,0.10141955
749,0.192748,0.7594927,0.047759358
750,0.115564995,0.49676093,0.3876741
751,0.54213524,0.36088464,0.096980065
752,0.69026285,0.26528734,0.0444498
753,0.13489683,0.34014264,0.52496046
754,0.31965014,0.54495794,0.13539192
755,0.1341905,0.34182042,0.52398914
756,0.12807001,0.33913139,0.5327986
757,0.104460396,0.52804184,0.36749774
758,0.8827333,0.09776284,0.019503895
759,0.28264976,0.46188542,0.25546485
760,0.12947066,0.75826716,0.11226214
761,0.38559362,0.5690234,0.045382984
762,0.765696,0.18243355,0.051870413
763,0.7446431,0.20922069,0.046136197
764,0.28867808,0.47258306,0.23873886
765,0.45133892,0.49181983,0.056841232
766,0.090569854,0.53044116,0.37898898
767,0.1269923,0.45259756,0.42041007
768,0.14457716,0.69938874,0.1560341
769,0.84926116,0.12808165,0.022657165
770,0.7360583,0.23185927,0.032082472
771,0.16901822,0.42499295,0.40598884
772,0.63354397,0.3417357,0.024720402
773,0.769791,0.19092621,0.039282866
774,0.83603483,0.13803893,0.025926309
775,0.44336614,0.36184216,0.19479173
776,0.18212092,0.48405263,0.33382645
777,0.3015951,0.4595635,0.23884138
778,0.33732912,0.41411376,0.24855718
779,0.13859473,0.64329726,0.21810801
780,0.20740546,0.5438514,0.24874318
781,0.13779533,0.586465,0.27573964
782,0.12016652,0.6635141,0.21631941
783,0.15237513,0.34888175,0.49874312
784,0.11451751,0.4417264,0.44375607
785,0.037221912,0.8829784,0.07979974
786,0.8472381,0.12676075,0.026001103
787,0.080022,0.17934243,0.7406356
788,0.8690722,0.11209917,0.018828584
789,0.3856726,0.5812315,0.033095952
790,0.14534518,0.44669944,0.40795538
791,0.3115084,0.46773612,0.2207555
792,0.25396055,0.34234688,0.4036925
793,0.7682811,0.20680536,0.02491343
794,0.1554942,0.37091607,0.47358975
795,0.12478693,0.7376641,0.13754892
796,0.19091809,0.54195553,0.26712632
797,0.4728248,0.27858132,0.24859393
798,0.81876373,0.14695834,0.034277905
799,0.45444384,0.40275967,0.1427965
800,0.7912742,0.16827932,0.04044645
801,0.1604557,0.5650806,0.27446365
802,0.17526829,0.47279847,0.35193315
803,0.8775431,0.10446366,0.01799327
804,0.29146942,0.47538027,0.23315032
805,0.8547086,0.12361792,0.02167348
806,0.5948274,0.36546212,0.03971045
807,0.8607088,0.120387085,0.018904176
808,0.8780429,0.105039924,0.016917247
809,0.11497756,0.7720311,0.11299133
810,0.1291552,0.27220666,0.5986381
811,0.22230817,0.7418572,0.03583463
812,0.73763674,0.22363144,0.038731802
813,0.05675275,0.4262792,0.51696813
814,0.7482134,0.22887798,0.022908602
815,0.69639033,0.27623233,0.027377361
816,0.8650211,0.11400836,0.020970521
817,0.27237305,0.39750278,0.33012408
818,0.6574389,0.27681148,0.06574964
819,0.13630001,0.7851385,0.0785615
820,0.38769633,0.49575308,0.116550595
821,0.1753625,0.3936287,0.43100885
822,0.8032873,0.16972642,0.026986353
823,0.12674007,0.69370234,0.17955767
824,0.15643765,0.6977158,0.14584656
825,0.66102046,0.26798025,0.07099933
826,0.31089804,0.636466,0.05263597
827,0.18202849,0.71569717,0.102274336
828,0.845677,0.12203651,0.032286428
829,0.08258374,0.35414496,0.5632713
830,0.846152,0.123494074,0.030353963
831,0.2039645,0.5434622,0.2525733
832,0.08552012,0.38117275,0.53330714
833,0.3019092,0.66406214,0.034028556
834,0.21987319,0.6154255,0.16470128
835,0.8542534,0.12178661,0.023959974
836,0.081443086,0.37145004,0.54710686
837,0.8180039,0.15018347,0.03181265
838,0.32034007,0.37500674,0.3046532
839,0.31448925,0.63458383,0.05092687
840,0.29411995,0.5346702,0.17120984
841,0.8717608,0.10677357,0.021465605
842,0.44973496,0.52477837,0.02548669
843,0.8849184,0.09505003,0.020031547
844,0.19423112,0.7027192,0.103049666
845,0.16508122,0.74143,0.09348879
846,0.2702944,0.68766433,0.042041328
847,0.1680815,0.40780595,0.42411256
848,0.10502937,0.36685815,0.5281125
849,0.6375892,0.3106448,0.05176593
850,0.25055906,0.37713036,0.37231055
851,0.08057954,0.32697606,0.5924444
852,0.0985239,0.3607809,0.54069525
853,0.12108617,0.7758761,0.103037745
854,0.81945384,0.14016895,0.040377196
855,0.2212025,0.33494714,0.44385034
856,0.43762758,0.47293302,0.08943936
857,0.032395843,0.75348693,0.21411715
858,0.8670773,0.112123944,0.020798763
859,0.11652625,0.31454185,0.56893194
860,0.11267662,0.30491212,0.5824113
861,0.22212711,0.5981393,0.17973359
862,0.25159708,0.6363598,0.11204313
863,0.08910258,0.5161283,0.3947691
864,0.7616093,0.2110154,0.02737525
865,0.8252808,0.13820995,0.03650924
866,0.23424785,0.3442984,0.42145374
867,0.62292343,0.29317528,0.083901286
868,0.22308849,0.45439467,0.32251686
869,0.08367419,0.4026875,0.5136383
870,0.13155435,0.40875372,0.45969188
871,0.08223817,0.83781356,0.079948254
872,0.14918236,0.8181688,0.032648776
873,0.06152735,0.23092009,0.70755255
874,0.35475332,0.6034944,0.041752238
875,0.80371904,0.16756245,0.028718447
876,0.67678976,0.30081433,0.022395931
877,0.8476863,0.12941107,0.022902604
878,0.075774334,0.42166054,0.5025652
879,0.60497904,0.26580623,0.12921469
880,0.49410254,0.46081886,0.045078546
881,0.837619,0.14652106,0.015859839
882,0.819838,0.1601246,0.02003735
883,0.020389745,0.82056737,0.15904282
884,0.538921,0.3145972,0.14648175
885,0.56614715,0.33443227,0.09942056
886,0.8161074,0.13335466,0.05053803
887,0.32289955,0.5014485,0.175652
888,0.0790292,0.8058646,0.11510619
889,0.7774928,0.19636618,0.026140986
890,0.052547336,0.19849709,0.74895555
891,0.08479333,0.37844944,0.53675723
892,0.8059678,0.17147832,0.022553893
893,0.035870925,0.25865313,0.705476
894,0.30471855,0.5200546,0.17522694
895,0.1092618,0.34861815,0.54212004
896,0.03976239,0.20854467,0.7516929
897,0.78352,0.18963185,0.026848186
898,0.5851666,0.37426987,0.040563542
899,0.044439666,0.5560208,0.3995395
900,0.052992508,0.23922333,0.7077841
901,0.19166262,0.48085132,0.32748604
902,0.06533446,0.8348802,0.09978532
903,0.14775363,0.54421085,0.30803546
904,0.023383625,0.7696846,0.20693168
905,0.7799622,0.19956708,0.020470792
906,0.43549404,0.53770775,0.026798174
907,0.175066,0.6072724,0.21766162
908,0.27491808,0.6980798,0.027002076
909,0.020743959,0.68942446,0.28983155
910,0.29210457,0.6367712,0.0711242
911,0.1360739,0.5864091,0.277517
912,0.14486764,0.79755414,0.057578202
913,0.51902115,0.39879125,0.08218762
914,0.804864,0.16947196,0.025664043
915,0.07212093,0.21488479,0.7129943
916,0.7889014,0.18214212,0.028956454
917,0.23360044,0.5487102,0.2176893
918,0.3163564,0.63108116,0.05256242
919,0.30266634,0.40604237,0.29129133
920,0.08248454,0.6170455,0.30047
921,0.040651813,0.64541936,0.31392893
922,0.18337347,0.6349799,0.18164657
923,0.5612384,0.35199943,0.086762145
924,0.53906417,0.42490146,0.036034398
925,0.2977216,0.3311202,0.37115815
926,0.29384866,0.6719698,0.034181565
927,0.28559935,0.5517648,0.1626359
928,0.5831531,0.37725076,0.039596155
929,0.86578196,0.1161531,0.018064968
930,0.07348085,0.37978017,0.54673904
931,0.07647674,0.33795547,0.58556783
932,0.5598356,0.3427872,0.09737728
933,0.070677415,0.42163408,0.50768846
934,0.46741977,0.5045658,0.028014408
935,0.89735556,0.0874787,0.01516579
936,0.5889314,0.36129266,0.049775988
937,0.065737516,0.4731521,0.46111035
938,0.16060215,0.42443177,0.4149661
939,0.6316547,0.33674908,0.031596273
940,0.53899026,0.41469452,0.046315152
941,0.8738033,0.10909213,0.01710462
942,0.28914827,0.40830854,0.30254322
943,0.046530582,0.29477933,0.6586901
944,0.10777173,0.8079886,0.0842396
945,0.03306636,0.48162574,0.4853079
946,0.0771627,0.27715215,0.64568514
947,0.48753282,0.48087996,0.0315872
948,0.753017,0.21648918,0.030493814
949,0.7844673,0.17552438,0.04000838
950,0.08984169,0.24657875,0.6635796
951,0.7360718,0.23893341,0.024994688
952,0.042748388,0.41149214,0.5457595
953,0.1292684,0.4224186,0.448313
954,0.060111888,0.31906095,0.62082714
955,0.8120026,0.16527532,0.022722146
956,0.5380113,0.39312616,0.0688625
957,0.58540726,0.39373115,0.02086164
958,0.084729515,0.83614665,0.07912375
959,0.07839106,0.3133332,0.6082758
960,0.3765987,0.39138266,0.2320186
961,0.31707785,0.4217943,0.2611278
962,0.763117,0.21175131,0.02513171
963,0.5407298,0.4002236,0.059046593
964,0.7291849,0.22563925,0.045175828
965,0.34263927,0.6030974,0.054263312
966,0.080360465,0.4320245,0.48761496
967,0.7559341,0.1997764,0.044289477
968,0.26674825,0.7013774,0.031874396
969,0.058832888,0.2012962,0.73987097
970,0.7517966,0.21226758,0.03593585
971,0.7168839,0.24710591,0.036010247
972,0.35694903,0.4794869,0.16356406
973,0.7958013,0.18068762,0.023511179
974,0.6993222,0.2592659,0.041411858
975,0.8170802,0.16047177,0.022447981
976,0.78126204,0.19755374,0.021184301
977,0.3066444,0.5530086,0.140347
978,0.7894228,0.17712359,0.03345369
979,0.8188982,0.15708281,0.02401894
980,0.1840877,0.43808115,0.37783116
981,0.075677626,0.15408346,0.770239
982,0.3210762,0.645645,0.033278782
983,0.06415967,0.8456835,0.09015689
984,0.10315182,0.8378354,0.05901281
985,0.8116969,0.17252496,0.015778167
986,0.07461375,0.34438476,0.5810015
987,0.74060017,0.23367631,0.025723463
988,0.6218439,0.3467379,0.031418163
989,0.81901306,0.1657207,0.015266233
990,0.10807774,0.43192786,0.45999447
991,0.0764156,0.36123726,0.5623471
992,0.17353132,0.531112,0.2953567
993,0.19792268,0.5308476,0.2712297
994,0.7337451,0.1909301,0.075324826
995,0.048520055,0.30479386,0.64668614
996,0.40498662,0.5071386,0.08787482
997,0.03238333,0.52307725,0.4445393
998,0.31956002,0.54171807,0.13872199
999,0.78770256,0.17904373,0.033253726
1000,0.09540694,0.5339877,0.3706054
1001,0.17575303,0.7712377,0.05300924
1002,0.37031487,0.47921354,0.15047169
1003,0.40671313,0.4260553,0.16723159
1004,0.6403703,0.2393506,0.120279096
1005,0.044983126,0.20432325,0.7506936
1006,0.86563915,0.11477234,0.019588456
1007,0.542398,0.3669459,0.09065615
1008,0.04359117,0.2686353,0.6877735
1009,0.03206754,0.4705744,0.49735805
1010,0.19772628,0.7708588,0.03141493
1011,0.11960337,0.6945515,0.18584503
1012,0.3931652,0.36461407,0.24222079
1013,0.75192016,0.2195001,0.028579665
1014,0.46038738,0.4838207,0.05579198
1015,0.05713358,0.5654553,0.37741104
1016,0.19537279,0.58194107,0.22268613
1017,0.79855907,0.17901105,0.022429882
1018,0.533689,0.43999192,0.02631912
1019,0.029063154,0.23164971,0.7392871
1020,0.055750944,0.77619,0.16805899
1021,0.13139917,0.29547572,0.57312506
1022,0.87493235,0.09756099,0.027506586
1023,0.7536544,0.20523418,0.04111136
1024,0.09580672,0.8451834,0.05900995
1025,0.7957249,0.18167977,0.022595314
1026,0.045560703,0.8438547,0.110584565
1027,0.8613949,0.11714561,0.021459483
1028,0.05306783,0.8495397,0.09739245
1029,0.79813457,0.17675586,0.025109561
1030,0.14150992,0.38772526,0.47076485
1031,0.056467183,0.51957214,0.42396063
1032,0.02372062,0.56746453,0.40881482
1033,0.06727818,0.55957675,0.37314513
1034,0.040368102,0.8487185,0.11091339
1035,0.81032896,0.16571605,0.023954922
1036,0.3456041,0.5623242,0.09207165
1037,0.68939525,0.22924733,0.081357464
1038,0.066805735,0.4507707,0.48242357
1039,0.5306865,0.38589382,0.08341968
1040,0.037380453,0.78477716,0.17784236
1041,0.31475478,0.3453198,0.33992544
1042,0.11495383,0.3983027,0.48674354
1043,0.8401996,0.13050112,0.029299311
1044,0.037372425,0.41464153,0.547986
1045,0.8003627,0.16742434,0.032212947
1046,0.7538205,0.21549186,0.030687679
1047,0.08120283,0.7641417,0.1546555
1048,0.8409546,0.13534176,0.023703575
1049,0.24066688,0.5100943,0.24923879
1050,0.76712257,0.18314725,0.049730226
1051,0.79629433,0.16101916,0.042686425
1052,0.6599637,0.30547774,0.03455861
1053,0.4574837,0.48052937,0.061986912
1054,0.05740942,0.84942275,0.093167745
1055,0.103314474,0.7924861,0.10419944
1056,0.84993064,0.13077466,0.019294668
1057,0.53717244,0.408017,0.054810554
1058,0.72123027,0.26152316,0.017246589
1059,0.80146086,0.1572245,0.04131467
1060,0.1939646,0.61644465,0.18959066
1061,0.6360153,0.2963738,0.06761092
1062,0.49729756,0.45227644,0.05042598
1063,0.38883594,0.55309767,0.058066357
1064,0.26499733,0.39951822,0.33548447
1065,0.04568526,0.87841064,0.075904086
1066,0.07202654,0.47662643,0.451347
1067,0.27709007,0.4780008,0.24490908
1068,0.7932255,0.18237886,0.024395555
1069,0.116900705,0.6614733,0.2216261
1070,0.44293356,0.44762105,0.109445415
1071,0.03432512,0.7605843,0.20509064
1072,0.53738767,0.42990473,0.032707535
1073,0.86211836,0.118500516,0.019381123
1074,0.14832127,0.43427366,0.41740507
1075,0.07864361,0.4538468,0.46750954
1076,0.18621005,0.5221121,0.29167783
1077,0.63960516,0.31864476,0.041750036
1078,0.08626894,0.846991,0.06674017
1079,0.06706185,0.44045997,0.4924781
1080,0.0875582,0.29390574,0.61853606
1081,0.32439226,0.5153444,0.16026333
1082,0.22361407,0.7433762,0.033009652
1083,0.3397432,0.6054118,0.05484496
1084,0.73545283,0.22435297,0.040194225
1085,0.13056076,0.5132265,0.35621268
1086,0.46022448,0.49134222,0.048433248
1087,0.055051077,0.42645842,0.5184905
1088,0.63924444,0.3274284,0.033327147
1089,0.21909232,0.7419269,0.03898069
1090,0.7929438,0.12641066,0.080645554
1091,0.44887245,0.5160889,0.035038613
1092,0.20664932,0.7575094,0.035841327
1093,0.7730324,0.20034957,0.026617898
1094,0.7162902,0.25229704,0.031412806
1095,0.14835621,0.6904994,0.16114439
1096,0.7681771,0.20323798,0.028584987
1097,0.060524397,0.88615406,0.05332155
1098,0.7932113,0.16759022,0.03919852
1099,0.03928802,0.8687271,0.091984935
1100,0.46045056,0.50074303,0.038806338
1101,0.4300869,0.5429008,0.027012302
1102,0.72555655,0.22624089,0.048202503
1103,0.7580802,0.21886192,0.023057934
1104,0.27343705,0.7006935,0.02586941
1105,0.16341765,0.6786331,0.15794925
1106,0.82645124,0.15270796,0.020840812
1107,0.053051967,0.5421996,0.40474838
1108,0.102056354,0.52441466,0.37352902
1109,0.06978749,0.44669825,0.48351422
1110,0.19137882,0.25763276,0.55098844
1111,0.75476706,0.22509372,0.020139148
1112,0.093845814,0.34167376,0.5644804
1113,0.05760161,0.48579803,0.45660034
1114,0.6969029,0.26879233,0.03430477
1115,0.052393574,0.25168967,0.6959167
1116,0.6033385,0.2707748,0.12588678
1117,0.59102553,0.24821284,0.1607616
1118,0.6561227,0.29059076,0.05328654
1119,0.8085213,0.16876894,0.022709753
1120,0.03487606,0.25963902,0.7054849
1121,0.13073273,0.43563145,0.43363577
1122,0.05825168,0.7269401,0.21480826
1123,0.08218055,0.52258384,0.3952356
1124,0.3586136,0.349366,0.29202038
1125,0.060241327,0.22877064,0.71098804
1126,0.28152797,0.67161417,0.04685786
1127,0.09313141,0.76460266,0.14226592
1128,0.37401086,0.58621114,0.03977808
1129,0.5337341,0.43148187,0.034783956
1130,0.7672821,0.1904512,0.04226671
1131,0.084794246,0.3569571,0.55824864
1132,0.07768423,0.3450391,0.57727665
1133,0.050079897,0.8209426,0.12897749
1134,0.23693483,0.5245394,0.23852581
1135,0.7399663,0.23937593,0.020657774
1136,0.32084706,0.55778694,0.121366
1137,0.58802855,0.37923712,0.032734327
1138,0.09058046,0.7911811,0.11823844
1139,0.27184823,0.50916064,0.21899113
1140,0.589417,0.3459779,0.064605184
1141,0.029676331,0.31958377,0.6507399
1142,0.78266424,0.18774009,0.029595684
1143,0.4690057,0.46131718,0.0696771
1144,0.07342843,0.8547424,0.071829125
1145,0.6145942,0.285744,0.0996618
1146,0.7727738,0.19480675,0.032419417
1147,0.22085078,0.39279667,0.38635254
1148,0.76723075,0.20442337,0.028345913
1149,0.034204796,0.86996853,0.09582668
1150,0.47481948,0.4181914,0.10698918
1151,0.41530252,0.38131723,0.2033803
1152,0.8280264,0.15144646,0.020527093
1153,0.034255035,0.7218844,0.24386056
1154,0.8761169,0.10575568,0.018127443
1155,0.33358738,0.50679326,0.15961933
1156,0.3475975,0.584818,0.067584485
1157,0.077732734,0.20854042,0.7137269
1158,0.13396059,0.5664393,0.29960012
1159,0.57913435,0.29277685,0.1280888
1160,0.49725458,0.47172648,0.031018931
1161,0.1541638,0.46165824,0.384178
1162,0.08054944,0.50365156,0.41579893
1163,0.03460523,0.7748636,0.19053122
1164,0.24232273,0.6953112,0.062366057
1165,0.053587057,0.24133717,0.7050758
1166,0.3958167,0.3963037,0.2078796
1167,0.05874252,0.33175015,0.60950726
1168,0.030593624,0.891032,0.07837448
1169,0.54156375,0.29378614,0.16465008
1170,0.062108304,0.2843206,0.6535711
1171,0.87777436,0.10141812,0.020807538
1172,0.3038566,0.60862255,0.08752079
1173,0.03908987,0.8207159,0.14019419
1174,0.16745254,0.6261701,0.20637736
1175,0.044475928,0.32610974,0.6294144
1176,0.023370747,0.71325475,0.26337445
1177,0.28051496,0.52466786,0.1948172
1178,0.8923551,0.09189816,0.01574682
1179,0.36257643,0.5929421,0.04448154
1180,0.750588,0.21264371,0.036768377
1181,0.70496804,0.2473958,0.0476362
1182,0.71806204,0.2539657,0.027972272
1183,0.17478485,0.56228364,0.2629315
1184,0.6463784,0.30059487,0.05302681
1185,0.4900869,0.38525265,0.12466046
1186,0.84457093,0.13532467,0.020104343
1187,0.67363006,0.2800284,0.04634158
1188,0.6870945,0.21202476,0.10088076
1189,0.073784806,0.45486557,0.47134966
1190,0.7028963,0.25447792,0.042625804
1191,0.3554931,0.39066553,0.25384137
1192,0.5312786,0.40510902,0.06361241
1193,0.5161677,0.36846736,0.115364954
1194,0.15336215,0.414139,0.43249884
1195,0.068965286,0.2816048,0.6494299
1196,0.027260862,0.8711585,0.10158065
1197,0.6720383,0.29617676,0.03178492
1198,0.048474345,0.44081473,0.5107109
1199,0.3393393,0.6233824,0.037278287
1200,0.77299213,0.17318074,0.053827133
1201,0.27359027,0.6743801,0.052029643
1202,0.79328823,0.1786333,0.028078452
1203,0.026179895,0.5250486,0.44877148
1204,0.03891677,0.1837857,0.7772976
1205,0.6041582,0.32641315,0.069428645
1206,0.23432143,0.6489388,0.116739824
1207,0.040500678,0.4980417,0.4614576
1208,0.09269803,0.39166674,0.5156352
1209,0.7445866,0.22502324,0.030390099
1210,0.5883355,0.27044278,0.14122179
1211,0.06952143,0.4250026,0.505476
1212,0.35560235,0.6149015,0.029496135
1213,0.08554492,0.31518686,0.5992682
1214,0.5572538,0.40798748,0.034758735
1215,0.09274631,0.4055017,0.501752
1216,0.59966075,0.37670228,0.023636984
1217,0.19409059,0.76233816,0.043571223
1218,0.5183767,0.44823006,0.033393193
1219,0.28005815,0.42962575,0.29031602
1220,0.10904123,0.29940233,0.5915564
1221,0.2073493,0.46288514,0.32976553
1222,0.22501184,0.37268764,0.40230048
1223,0.1542119,0.32277036,0.5230177
1224,0.36120105,0.40983686,0.22896208
1225,0.049990103,0.49547857,0.4545313
1226,0.78506094,0.19327368,0.021665366
1227,0.8056158,0.17115258,0.02323159
1228,0.06667546,0.3900273,0.54329723
1229,0.3361126,0.6165961,0.04729137
